"","birth_year","wealth2","country","democracy","mean"
"2537",1987,"Highest quintile","Peru","democracy",0.0277296360485269
"2538",1987,"Highest quintile","Philippines","democracy",0.0409448818897638
"2539",1987,"Highest quintile","Rwanda","dictatorship",0.0495314591700134
"2540",1987,"Highest quintile","Senegal","dictatorship",0.05
"2541",1987,"Highest quintile","South Africa","dictatorship",0.0328947368421053
"2542",1987,"Highest quintile","Togo","dictatorship",0.0348837209302326
"2543",1987,"Highest quintile","Turkey","democracy",0.03125
"2544",1987,"Highest quintile","Uganda","dictatorship",0.075
"2545",1987,"Highest quintile","Uzbekistan","dictatorship",0.037037037037037
"2546",1987,"Highest quintile","Viet Nam","dictatorship",0.0275862068965517
"2547",1987,"Highest quintile","Zambia","dictatorship",0.0559210526315789
"2548",1987,"Highest quintile","Zimbabwe","dictatorship",0.0407124681933842
"2549",1987,"Lowest quintile","Armenia","dictatorship",0.0548245614035088
"2550",1987,"Lowest quintile","Bangladesh","democracy",0.151766004415011
"2551",1987,"Lowest quintile","Benin","dictatorship",0.151315789473684
"2552",1987,"Lowest quintile","Bolivia","democracy",0.131336405529954
"2553",1987,"Lowest quintile","Brazil","democracy",0.120967741935484
"2554",1987,"Lowest quintile","Burkina Faso","dictatorship",0.165775401069519
"2555",1987,"Lowest quintile","Cambodia","dictatorship",0.116136919315403
"2556",1987,"Lowest quintile","Cameroon","dictatorship",0.113835376532399
"2557",1987,"Lowest quintile","Central African Republic","dictatorship",0.12037037037037
"2558",1987,"Lowest quintile","Chad","dictatorship",0.133956386292835
"2559",1987,"Lowest quintile","Colombia","democracy",0.0465367965367965
"2560",1987,"Lowest quintile","Comoros","dictatorship",0.104761904761905
"2561",1987,"Lowest quintile","Cote d Ivoire","dictatorship",0.0978723404255319
"2562",1987,"Lowest quintile","Dominican Republic","democracy",0.0798878766643308
"2563",1987,"Lowest quintile","Egypt","dictatorship",0.114633247327682
"2564",1987,"Lowest quintile","Ethiopia","dictatorship",0.109077598828697
"2565",1987,"Lowest quintile","Gabon","dictatorship",0.03125
"2566",1987,"Lowest quintile","Ghana","dictatorship",0.112570356472795
"2567",1987,"Lowest quintile","Guatemala","democracy",0.0841865756541524
"2568",1987,"Lowest quintile","Guinea","dictatorship",0.206008583690987
"2569",1987,"Lowest quintile","Haiti","dictatorship",0.103801169590643
"2570",1987,"Lowest quintile","India","democracy",0.130513198885063
"2571",1987,"Lowest quintile","Indonesia","dictatorship",0.0946317962835513
"2572",1987,"Lowest quintile","Jordan","dictatorship",0.0376610505450942
"2573",1987,"Lowest quintile","Kazakhstan","dictatorship",0.0467836257309941
"2574",1987,"Lowest quintile","Kenya","dictatorship",0.115337423312883
"2575",1987,"Lowest quintile","Kyrgyzstan","dictatorship",0.0810810810810811
"2576",1987,"Lowest quintile","Madagascar","dictatorship",0.150763358778626
"2577",1987,"Lowest quintile","Malawi","dictatorship",0.149659863945578
"2578",1987,"Lowest quintile","Mali","dictatorship",0.195979899497487
"2579",1987,"Lowest quintile","Morocco","dictatorship",0.0761750405186386
"2580",1987,"Lowest quintile","Mozambique","dictatorship",0.201149425287356
"2581",1987,"Lowest quintile","Namibia","dictatorship",0.0784883720930233
"2582",1987,"Lowest quintile","Nicaragua","democracy",0.0592417061611374
"2583",1987,"Lowest quintile","Niger","dictatorship",0.132768361581921
"2584",1987,"Lowest quintile","Nigeria","dictatorship",0.17420814479638
"2585",1987,"Lowest quintile","Pakistan","dictatorship",0.132075471698113
"2586",1987,"Lowest quintile","Paraguay","dictatorship",0.0310344827586207
"2587",1987,"Lowest quintile","Peru","democracy",0.0969017798286091
"2588",1987,"Lowest quintile","Philippines","democracy",0.0720961281708945
"2589",1987,"Lowest quintile","Rwanda","dictatorship",0.0955004591368228
"2590",1987,"Lowest quintile","Senegal","dictatorship",0.114958448753463
"2591",1987,"Lowest quintile","South Africa","dictatorship",0.0958333333333333
"2592",1987,"Lowest quintile","Togo","dictatorship",0.120588235294118
"2593",1987,"Lowest quintile","Turkey","democracy",0.0980735551663748
"2594",1987,"Lowest quintile","Uganda","dictatorship",0.135135135135135
"2595",1987,"Lowest quintile","Uzbekistan","dictatorship",0.0379746835443038
"2596",1987,"Lowest quintile","Viet Nam","dictatorship",0.069620253164557
"2597",1987,"Lowest quintile","Zambia","dictatorship",0.140983606557377
"2598",1987,"Lowest quintile","Zimbabwe","dictatorship",0.0458404074702886
"2599",1987,"Middle quintile","Armenia","dictatorship",0.044517724649629
"2600",1987,"Middle quintile","Bangladesh","democracy",0.122668074621612
"2601",1987,"Middle quintile","Benin","dictatorship",0.112711333750783
"2602",1987,"Middle quintile","Bolivia","democracy",0.0898587933247754
"2603",1987,"Middle quintile","Brazil","democracy",0.0588235294117647
"2604",1987,"Middle quintile","Burkina Faso","dictatorship",0.111498257839721
"2605",1987,"Middle quintile","Cambodia","dictatorship",0.0879254457050243
"2606",1987,"Middle quintile","Cameroon","dictatorship",0.0703971119133574
"2607",1987,"Middle quintile","Central African Republic","dictatorship",0.10990990990991
"2608",1987,"Middle quintile","Chad","dictatorship",0.153049482163406
"2609",1987,"Middle quintile","Colombia","democracy",0.031469323069957
"2610",1987,"Middle quintile","Comoros","dictatorship",0.0562248995983936
"2611",1987,"Middle quintile","Cote d Ivoire","dictatorship",0.0826330532212885
"2612",1987,"Middle quintile","Dominican Republic","democracy",0.0454377539711858
"2613",1987,"Middle quintile","Egypt","dictatorship",0.0808202653799759
"2614",1987,"Middle quintile","Ethiopia","dictatorship",0.108957219251337
"2615",1987,"Middle quintile","Gabon","dictatorship",0.0688775510204082
"2616",1987,"Middle quintile","Ghana","dictatorship",0.110440034512511
"2617",1987,"Middle quintile","Guatemala","democracy",0.0722320899940793
"2618",1987,"Middle quintile","Guinea","dictatorship",0.168026101141925
"2619",1987,"Middle quintile","Haiti","dictatorship",0.102480417754569
"2620",1987,"Middle quintile","India","democracy",0.0924373749880941
"2621",1987,"Middle quintile","Indonesia","dictatorship",0.0713990066225166
"2622",1987,"Middle quintile","Jordan","dictatorship",0.0282504012841092
"2623",1987,"Middle quintile","Kazakhstan","dictatorship",0.0619266055045872
"2624",1987,"Middle quintile","Kenya","dictatorship",0.0657952069716776
"2625",1987,"Middle quintile","Kyrgyzstan","dictatorship",0.0706319702602231
"2626",1987,"Middle quintile","Madagascar","dictatorship",0.101214574898785
"2627",1987,"Middle quintile","Malawi","dictatorship",0.158681487159831
"2628",1987,"Middle quintile","Mali","dictatorship",0.158588855918233
"2629",1987,"Middle quintile","Morocco","dictatorship",0.0580029368575624
"2630",1987,"Middle quintile","Mozambique","dictatorship",0.150489089541008
"2631",1987,"Middle quintile","Namibia","dictatorship",0.0588812561334642
"2632",1987,"Middle quintile","Nicaragua","democracy",0.0658124635993011
"2633",1987,"Middle quintile","Niger","dictatorship",0.166952054794521
"2634",1987,"Middle quintile","Nigeria","dictatorship",0.125910064239829
"2635",1987,"Middle quintile","Pakistan","dictatorship",0.0933625091174325
"2636",1987,"Middle quintile","Paraguay","dictatorship",0.0476190476190476
"2637",1987,"Middle quintile","Peru","democracy",0.0639275766016713
"2638",1987,"Middle quintile","Philippines","democracy",0.0450182058920887
"2639",1987,"Middle quintile","Rwanda","dictatorship",0.0825729927007299
"2640",1987,"Middle quintile","Senegal","dictatorship",0.0928681375064135
"2641",1987,"Middle quintile","South Africa","dictatorship",0.0385964912280702
"2642",1987,"Middle quintile","Togo","dictatorship",0.103580562659847
"2643",1987,"Middle quintile","Turkey","democracy",0.0709480122324159
"2644",1987,"Middle quintile","Uganda","dictatorship",0.100992410974898
"2645",1987,"Middle quintile","Uzbekistan","dictatorship",0.0520833333333333
"2646",1987,"Middle quintile","Viet Nam","dictatorship",0.0471794871794872
"2647",1987,"Middle quintile","Zambia","dictatorship",0.119359534206696
"2648",1987,"Middle quintile","Zimbabwe","dictatorship",0.0468859342197341
"2649",1988,"Highest quintile","Armenia","dictatorship",0.0174216027874564
"2650",1988,"Highest quintile","Bangladesh","democracy",0.0813648293963255
"2651",1988,"Highest quintile","Benin","dictatorship",0.0626398210290828
"2652",1988,"Highest quintile","Bolivia","democracy",0.0381991814461119
"2653",1988,"Highest quintile","Brazil","democracy",0.0441176470588235
"2654",1988,"Highest quintile","Burkina Faso","dictatorship",0.0764976958525346
"2655",1988,"Highest quintile","Cambodia","dictatorship",0.0714285714285714
"2656",1988,"Highest quintile","Cameroon","dictatorship",0.0581583198707593
"2657",1988,"Highest quintile","Central African Republic","dictatorship",0.0647058823529412
"2658",1988,"Highest quintile","Chad","dictatorship",0.10062893081761
"2659",1988,"Highest quintile","Colombia","democracy",0.0187110187110187
"2660",1988,"Highest quintile","Comoros","dictatorship",0.012987012987013
"2661",1988,"Highest quintile","Cote d Ivoire","dictatorship",0.0716112531969309
"2662",1988,"Highest quintile","Dominican Republic","democracy",0.0298769771528998
"2663",1988,"Highest quintile","Egypt","dictatorship",0.0314540059347181
"2664",1988,"Highest quintile","Ethiopia","dictatorship",0.0783956244302644
"2665",1988,"Highest quintile","Gabon","dictatorship",0.0421052631578947
"2666",1988,"Highest quintile","Ghana","dictatorship",0.0638977635782748
"2667",1988,"Highest quintile","Guatemala","democracy",0.0245901639344262
"2668",1988,"Highest quintile","Guinea","dictatorship",0.0827586206896552
"2669",1988,"Highest quintile","Haiti","dictatorship",0.065625
"2670",1988,"Highest quintile","India","democracy",0.0459197786998617
"2671",1988,"Highest quintile","Indonesia","dictatorship",0.0359237536656892
"2672",1988,"Highest quintile","Jordan","dictatorship",0.0199600798403194
"2673",1988,"Highest quintile","Kazakhstan","dictatorship",0.0266666666666667
"2674",1988,"Highest quintile","Kenya","dictatorship",0.0460750853242321
"2675",1988,"Highest quintile","Kyrgyzstan","dictatorship",0.0609756097560976
"2676",1988,"Highest quintile","Madagascar","dictatorship",0.0515151515151515
"2677",1988,"Highest quintile","Malawi","dictatorship",0.0873563218390805
"2678",1988,"Highest quintile","Mali","dictatorship",0.113821138211382
"2679",1988,"Highest quintile","Morocco","dictatorship",0.0244565217391304
"2680",1988,"Highest quintile","Mozambique","dictatorship",0.0844793713163065
"2681",1988,"Highest quintile","Namibia","dictatorship",0.0224089635854342
"2682",1988,"Highest quintile","Nicaragua","democracy",0.0363636363636364
"2683",1988,"Highest quintile","Niger","dictatorship",0.0982839313572543
"2684",1988,"Highest quintile","Nigeria","dictatorship",0.0871794871794872
"2685",1988,"Highest quintile","Pakistan","democracy",0.072463768115942
"2686",1988,"Highest quintile","Paraguay","dictatorship",0
"2687",1988,"Highest quintile","Peru","democracy",0.0161290322580645
"2688",1988,"Highest quintile","Philippines","democracy",0.0315457413249211
"2689",1988,"Highest quintile","Rwanda","dictatorship",0.0604890604890605
"2690",1988,"Highest quintile","Senegal","dictatorship",0.0572916666666667
"2691",1988,"Highest quintile","South Africa","dictatorship",0.0220588235294118
"2692",1988,"Highest quintile","Togo","dictatorship",0.0598802395209581
"2693",1988,"Highest quintile","Turkey","democracy",0.026525198938992
"2694",1988,"Highest quintile","Uganda","dictatorship",0.0671834625322997
"2695",1988,"Highest quintile","Uzbekistan","dictatorship",0.0517241379310345
"2696",1988,"Highest quintile","Viet Nam","dictatorship",0.0171232876712329
"2697",1988,"Highest quintile","Zambia","dictatorship",0.0916666666666667
"2698",1988,"Highest quintile","Zimbabwe","dictatorship",0.0189125295508274
"2699",1988,"Lowest quintile","Armenia","dictatorship",0.0549132947976879
"2700",1988,"Lowest quintile","Bangladesh","democracy",0.119358074222668
"2701",1988,"Lowest quintile","Benin","dictatorship",0.136363636363636
"2702",1988,"Lowest quintile","Bolivia","democracy",0.13652357494722
"2703",1988,"Lowest quintile","Brazil","democracy",0.0394736842105263
"2704",1988,"Lowest quintile","Burkina Faso","dictatorship",0.126623376623377
"2705",1988,"Lowest quintile","Cambodia","dictatorship",0.112458654906284
"2706",1988,"Lowest quintile","Cameroon","dictatorship",0.09688013136289
"2707",1988,"Lowest quintile","Central African Republic","dictatorship",0.150793650793651
"2708",1988,"Lowest quintile","Chad","dictatorship",0.14367816091954
"2709",1988,"Lowest quintile","Colombia","democracy",0.0387359836901121
"2710",1988,"Lowest quintile","Comoros","dictatorship",0.0916666666666667
"2711",1988,"Lowest quintile","Cote d Ivoire","dictatorship",0.129032258064516
"2712",1988,"Lowest quintile","Dominican Republic","democracy",0.0631850419084462
"2713",1988,"Lowest quintile","Egypt","dictatorship",0.112660550458716
"2714",1988,"Lowest quintile","Ethiopia","dictatorship",0.112259970457903
"2715",1988,"Lowest quintile","Gabon","dictatorship",0.0393258426966292
"2716",1988,"Lowest quintile","Ghana","dictatorship",0.104
"2717",1988,"Lowest quintile","Guatemala","democracy",0.0785876993166287
"2718",1988,"Lowest quintile","Guinea","dictatorship",0.19672131147541
"2719",1988,"Lowest quintile","Haiti","dictatorship",0.121293800539084
"2720",1988,"Lowest quintile","India","democracy",0.112388250319285
"2721",1988,"Lowest quintile","Indonesia","dictatorship",0.099671412924425
"2722",1988,"Lowest quintile","Jordan","dictatorship",0.0292728989612842
"2723",1988,"Lowest quintile","Kazakhstan","dictatorship",0.0344827586206897
"2724",1988,"Lowest quintile","Kenya","dictatorship",0.0728155339805825
"2725",1988,"Lowest quintile","Kyrgyzstan","dictatorship",0.148514851485149
"2726",1988,"Lowest quintile","Madagascar","dictatorship",0.105704697986577
"2727",1988,"Lowest quintile","Malawi","dictatorship",0.157777777777778
"2728",1988,"Lowest quintile","Mali","dictatorship",0.167226890756303
"2729",1988,"Lowest quintile","Morocco","dictatorship",0.0730050933786078
"2730",1988,"Lowest quintile","Mozambique","dictatorship",0.219047619047619
"2731",1988,"Lowest quintile","Namibia","dictatorship",0.0497237569060773
"2732",1988,"Lowest quintile","Nicaragua","democracy",0.0677570093457944
"2733",1988,"Lowest quintile","Niger","dictatorship",0.173809523809524
"2734",1988,"Lowest quintile","Nigeria","dictatorship",0.135393671817513
"2735",1988,"Lowest quintile","Pakistan","democracy",0.115288220551378
"2736",1988,"Lowest quintile","Paraguay","dictatorship",0.0505050505050505
"2737",1988,"Lowest quintile","Peru","democracy",0.0882269503546099
"2738",1988,"Lowest quintile","Philippines","democracy",0.062128222075347
"2739",1988,"Lowest quintile","Rwanda","dictatorship",0.0821167883211679
"2740",1988,"Lowest quintile","Senegal","dictatorship",0.117647058823529
"2741",1988,"Lowest quintile","South Africa","dictatorship",0.0808510638297872
"2742",1988,"Lowest quintile","Togo","dictatorship",0.106896551724138
"2743",1988,"Lowest quintile","Turkey","democracy",0.115384615384615
"2744",1988,"Lowest quintile","Uganda","dictatorship",0.149606299212598
"2745",1988,"Lowest quintile","Uzbekistan","dictatorship",0.0309278350515464
"2746",1988,"Lowest quintile","Viet Nam","dictatorship",0.0642201834862385
"2747",1988,"Lowest quintile","Zambia","dictatorship",0.121212121212121
"2748",1988,"Lowest quintile","Zimbabwe","dictatorship",0.0487804878048781
"2749",1988,"Middle quintile","Armenia","dictatorship",0.0307692307692308
"2750",1988,"Middle quintile","Bangladesh","democracy",0.10231301705217
"2751",1988,"Middle quintile","Benin","dictatorship",0.11620217288616
"2752",1988,"Middle quintile","Bolivia","democracy",0.100661057692308
"2753",1988,"Middle quintile","Brazil","democracy",0.0406626506024096
"2754",1988,"Middle quintile","Burkina Faso","dictatorship",0.119549418604651
"2755",1988,"Middle quintile","Cambodia","dictatorship",0.0978466188137514
"2756",1988,"Middle quintile","Cameroon","dictatorship",0.0767624020887728
"2757",1988,"Middle quintile","Central African Republic","dictatorship",0.116666666666667
"2758",1988,"Middle quintile","Chad","dictatorship",0.142988084326306
"2759",1988,"Middle quintile","Colombia","democracy",0.0309900166389351
"2760",1988,"Middle quintile","Comoros","dictatorship",0.0752688172043011
"2761",1988,"Middle quintile","Cote d Ivoire","dictatorship",0.08207343412527
"2762",1988,"Middle quintile","Dominican Republic","democracy",0.0497597803706246
"2763",1988,"Middle quintile","Egypt","dictatorship",0.0782472613458529
"2764",1988,"Middle quintile","Ethiopia","dictatorship",0.11589511168663
"2765",1988,"Middle quintile","Gabon","dictatorship",0.0508905852417303
"2766",1988,"Middle quintile","Ghana","dictatorship",0.0973520249221184
"2767",1988,"Middle quintile","Guatemala","democracy",0.0753768844221105
"2768",1988,"Middle quintile","Guinea","dictatorship",0.193939393939394
"2769",1988,"Middle quintile","Haiti","dictatorship",0.0948821161587119
"2770",1988,"Middle quintile","India","democracy",0.0812281926029309
"2771",1988,"Middle quintile","Indonesia","dictatorship",0.0624862000441599
"2772",1988,"Middle quintile","Jordan","dictatorship",0.0283136278780336
"2773",1988,"Middle quintile","Kazakhstan","dictatorship",0.0484988452655889
"2774",1988,"Middle quintile","Kenya","dictatorship",0.0532900834105653
"2775",1988,"Middle quintile","Kyrgyzstan","dictatorship",0.0566037735849057
"2776",1988,"Middle quintile","Madagascar","dictatorship",0.0947216196673897
"2777",1988,"Middle quintile","Malawi","dictatorship",0.155900396968603
"2778",1988,"Middle quintile","Mali","dictatorship",0.148767356191556
"2779",1988,"Middle quintile","Morocco","dictatorship",0.0655619596541787
"2780",1988,"Middle quintile","Mozambique","dictatorship",0.164511494252874
"2781",1988,"Middle quintile","Namibia","dictatorship",0.0520741394527802
"2782",1988,"Middle quintile","Nicaragua","democracy",0.0560747663551402
"2783",1988,"Middle quintile","Niger","dictatorship",0.180277349768875
"2784",1988,"Middle quintile","Nigeria","dictatorship",0.111111111111111
"2785",1988,"Middle quintile","Pakistan","democracy",0.0898100172711572
"2786",1988,"Middle quintile","Paraguay","dictatorship",0.0354906054279749
"2787",1988,"Middle quintile","Peru","democracy",0.055061695634868
"2788",1988,"Middle quintile","Philippines","democracy",0.0442852491045262
"2789",1988,"Middle quintile","Rwanda","dictatorship",0.0902747492368077
"2790",1988,"Middle quintile","Senegal","dictatorship",0.0842005676442762
"2791",1988,"Middle quintile","South Africa","dictatorship",0.0415913200723327
"2792",1988,"Middle quintile","Togo","dictatorship",0.0910290237467019
"2793",1988,"Middle quintile","Turkey","democracy",0.0685675492192804
"2794",1988,"Middle quintile","Uganda","dictatorship",0.117191533298916
"2795",1988,"Middle quintile","Uzbekistan","dictatorship",0.0476190476190476
"2796",1988,"Middle quintile","Viet Nam","dictatorship",0.032017075773746
"2797",1988,"Middle quintile","Zambia","dictatorship",0.126854599406528
"2798",1988,"Middle quintile","Zimbabwe","dictatorship",0.0465666929755328
"2799",1989,"Highest quintile","Armenia","dictatorship",0.0212765957446809
"2800",1989,"Highest quintile","Bangladesh","democracy",0.0711785297549592
"2801",1989,"Highest quintile","Benin","dictatorship",0.0779220779220779
"2802",1989,"Highest quintile","Bolivia","democracy",0.04920049200492
"2803",1989,"Highest quintile","Brazil","democracy",0.016
"2804",1989,"Highest quintile","Burkina Faso","dictatorship",0.0686184812442818
"2805",1989,"Highest quintile","Cambodia","dictatorship",0.0676959619952494
"2806",1989,"Highest quintile","Cameroon","dictatorship",0.0646153846153846
"2807",1989,"Highest quintile","Central African Republic","dictatorship",0.0432098765432099
"2808",1989,"Highest quintile","Chad","dictatorship",0.116169544740973
"2809",1989,"Highest quintile","Colombia","democracy",0.0162866449511401
"2810",1989,"Highest quintile","Comoros","dictatorship",0.142857142857143
"2811",1989,"Highest quintile","Cote d Ivoire","dictatorship",0.102088167053364
"2812",1989,"Highest quintile","Dominican Republic","democracy",0.0229508196721311
"2813",1989,"Highest quintile","Egypt","dictatorship",0.0342548076923077
"2814",1989,"Highest quintile","Ethiopia","dictatorship",0.0909836065573771
"2815",1989,"Highest quintile","Gabon","dictatorship",0.0804597701149425
"2816",1989,"Highest quintile","Ghana","dictatorship",0.0446927374301676
"2817",1989,"Highest quintile","Guatemala","democracy",0.0456273764258555
"2818",1989,"Highest quintile","Guinea","dictatorship",0.0805084745762712
"2819",1989,"Highest quintile","Haiti","dictatorship",0.0563380281690141
"2820",1989,"Highest quintile","India","democracy",0.0398613518197574
"2821",1989,"Highest quintile","Indonesia","dictatorship",0.0327759197324415
"2822",1989,"Highest quintile","Jordan","dictatorship",0.0222222222222222
"2823",1989,"Highest quintile","Kazakhstan","dictatorship",0.0428571428571429
"2824",1989,"Highest quintile","Kenya","dictatorship",0.037037037037037
"2825",1989,"Highest quintile","Kyrgyzstan","dictatorship",0.0140845070422535
"2826",1989,"Highest quintile","Madagascar","dictatorship",0.0474137931034483
"2827",1989,"Highest quintile","Malawi","dictatorship",0.113564668769716
"2828",1989,"Highest quintile","Mali","dictatorship",0.11443433029909
"2829",1989,"Highest quintile","Morocco","dictatorship",0.0238805970149254
"2830",1989,"Highest quintile","Mozambique","dictatorship",0.0710382513661202
"2831",1989,"Highest quintile","Namibia","dictatorship",0.0310734463276836
"2832",1989,"Highest quintile","Nicaragua","democracy",0.0424929178470255
"2833",1989,"Highest quintile","Niger","dictatorship",0.0874587458745875
"2834",1989,"Highest quintile","Nigeria","dictatorship",0.0740740740740741
"2835",1989,"Highest quintile","Pakistan","democracy",0.0564102564102564
"2836",1989,"Highest quintile","Paraguay","democracy",0
"2837",1989,"Highest quintile","Peru","democracy",0.0230292294065545
"2838",1989,"Highest quintile","Philippines","democracy",0.0252225519287834
"2839",1989,"Highest quintile","Rwanda","dictatorship",0.0776315789473684
"2840",1989,"Highest quintile","Senegal","dictatorship",0.0536480686695279
"2841",1989,"Highest quintile","South Africa","dictatorship",0.0125
"2842",1989,"Highest quintile","Togo","dictatorship",0.0506329113924051
"2843",1989,"Highest quintile","Turkey","democracy",0.031413612565445
"2844",1989,"Highest quintile","Uganda","dictatorship",0.0775757575757576
"2845",1989,"Highest quintile","Uzbekistan","dictatorship",0.0277777777777778
"2846",1989,"Highest quintile","Viet Nam","dictatorship",0.0156862745098039
"2847",1989,"Highest quintile","Zambia","dictatorship",0.0880681818181818
"2848",1989,"Highest quintile","Zimbabwe","dictatorship",0.0351758793969849
"2849",1989,"Lowest quintile","Armenia","dictatorship",0.0416666666666667
"2850",1989,"Lowest quintile","Bangladesh","democracy",0.128019323671498
"2851",1989,"Lowest quintile","Benin","dictatorship",0.14025974025974
"2852",1989,"Lowest quintile","Bolivia","democracy",0.138221933809215
"2853",1989,"Lowest quintile","Brazil","democracy",0.0870712401055409
"2854",1989,"Lowest quintile","Burkina Faso","dictatorship",0.1248654467169
"2855",1989,"Lowest quintile","Cambodia","dictatorship",0.118473895582329
"2856",1989,"Lowest quintile","Cameroon","dictatorship",0.112436115843271
"2857",1989,"Lowest quintile","Central African Republic","dictatorship",0.155378486055777
"2858",1989,"Lowest quintile","Chad","dictatorship",0.0983606557377049
"2859",1989,"Lowest quintile","Colombia","democracy",0.040952380952381
"2860",1989,"Lowest quintile","Comoros","dictatorship",0.0925925925925926
"2861",1989,"Lowest quintile","Cote d Ivoire","dictatorship",0.108786610878661
"2862",1989,"Lowest quintile","Dominican Republic","democracy",0.0691358024691358
"2863",1989,"Lowest quintile","Egypt","dictatorship",0.105001773678609
"2864",1989,"Lowest quintile","Ethiopia","dictatorship",0.105701473414478
"2865",1989,"Lowest quintile","Gabon","dictatorship",0.0526315789473684
"2866",1989,"Lowest quintile","Ghana","dictatorship",0.0877742946708464
"2867",1989,"Lowest quintile","Guatemala","democracy",0.0786749482401656
"2868",1989,"Lowest quintile","Guinea","dictatorship",0.145038167938931
"2869",1989,"Lowest quintile","Haiti","dictatorship",0.103299856527977
"2870",1989,"Lowest quintile","India","democracy",0.116204869857263
"2871",1989,"Lowest quintile","Indonesia","dictatorship",0.098656178302196
"2872",1989,"Lowest quintile","Jordan","dictatorship",0.04182156133829
"2873",1989,"Lowest quintile","Kazakhstan","dictatorship",0.0833333333333333
"2874",1989,"Lowest quintile","Kenya","dictatorship",0.0916289592760181
"2875",1989,"Lowest quintile","Kyrgyzstan","dictatorship",0.0743801652892562
"2876",1989,"Lowest quintile","Madagascar","dictatorship",0.13
"2877",1989,"Lowest quintile","Malawi","dictatorship",0.166842661034847
"2878",1989,"Lowest quintile","Mali","dictatorship",0.17516218721038
"2879",1989,"Lowest quintile","Morocco","dictatorship",0.115916955017301
"2880",1989,"Lowest quintile","Mozambique","dictatorship",0.223350253807107
"2881",1989,"Lowest quintile","Namibia","dictatorship",0.0531914893617021
"2882",1989,"Lowest quintile","Nicaragua","democracy",0.0471092077087794
"2883",1989,"Lowest quintile","Niger","dictatorship",0.166666666666667
"2884",1989,"Lowest quintile","Nigeria","dictatorship",0.164090368608799
"2885",1989,"Lowest quintile","Pakistan","democracy",0.141025641025641
"2886",1989,"Lowest quintile","Paraguay","democracy",0.0403225806451613
"2887",1989,"Lowest quintile","Peru","democracy",0.0943217665615142
"2888",1989,"Lowest quintile","Philippines","democracy",0.0644329896907216
"2889",1989,"Lowest quintile","Rwanda","dictatorship",0.0875706214689266
"2890",1989,"Lowest quintile","Senegal","dictatorship",0.0985915492957746
"2891",1989,"Lowest quintile","South Africa","dictatorship",0.0743494423791822
"2892",1989,"Lowest quintile","Togo","dictatorship",0.0890804597701149
"2893",1989,"Lowest quintile","Turkey","democracy",0.0976058931860037
"2894",1989,"Lowest quintile","Uganda","dictatorship",0.140672782874618
"2895",1989,"Lowest quintile","Uzbekistan","dictatorship",0.0434782608695652
"2896",1989,"Lowest quintile","Viet Nam","dictatorship",0.0526315789473684
"2897",1989,"Lowest quintile","Zambia","dictatorship",0.135693215339233
"2898",1989,"Lowest quintile","Zimbabwe","dictatorship",0.0481366459627329
"2899",1989,"Middle quintile","Armenia","dictatorship",0.041343669250646
"2900",1989,"Middle quintile","Bangladesh","democracy",0.107702794819359
"2901",1989,"Middle quintile","Benin","dictatorship",0.110216406643181
"2902",1989,"Middle quintile","Bolivia","democracy",0.0883668903803132
"2903",1989,"Middle quintile","Brazil","democracy",0.0408759124087591
"2904",1989,"Middle quintile","Burkina Faso","dictatorship",0.122672508214677
"2905",1989,"Middle quintile","Cambodia","dictatorship",0.0929498421606454
"2906",1989,"Middle quintile","Cameroon","dictatorship",0.074931129476584
"2907",1989,"Middle quintile","Central African Republic","dictatorship",0.126736111111111
"2908",1989,"Middle quintile","Chad","dictatorship",0.151545363908275
"2909",1989,"Middle quintile","Colombia","democracy",0.0274485339987523
"2910",1989,"Middle quintile","Comoros","dictatorship",0.124031007751938
"2911",1989,"Middle quintile","Cote d Ivoire","dictatorship",0.108293351610692
"2912",1989,"Middle quintile","Dominican Republic","democracy",0.0452865064695009
"2913",1989,"Middle quintile","Egypt","dictatorship",0.0744852282900627
"2914",1989,"Middle quintile","Ethiopia","dictatorship",0.107782672540382
"2915",1989,"Middle quintile","Gabon","dictatorship",0.0512129380053908
"2916",1989,"Middle quintile","Ghana","dictatorship",0.0768184908225697
"2917",1989,"Middle quintile","Guatemala","democracy",0.0783195020746888
"2918",1989,"Middle quintile","Guinea","dictatorship",0.133058984910837
"2919",1989,"Middle quintile","Haiti","dictatorship",0.108208955223881
"2920",1989,"Middle quintile","India","democracy",0.0817821782178218
"2921",1989,"Middle quintile","Indonesia","dictatorship",0.0624619752585682
"2922",1989,"Middle quintile","Jordan","dictatorship",0.030254264563888
"2923",1989,"Middle quintile","Kazakhstan","dictatorship",0.0475113122171946
"2924",1989,"Middle quintile","Kenya","dictatorship",0.0617977528089888
"2925",1989,"Middle quintile","Kyrgyzstan","dictatorship",0.0862068965517241
"2926",1989,"Middle quintile","Madagascar","dictatorship",0.0928473177441541
"2927",1989,"Middle quintile","Malawi","dictatorship",0.151843084206967
"2928",1989,"Middle quintile","Mali","dictatorship",0.171044776119403
"2929",1989,"Middle quintile","Morocco","dictatorship",0.0586924219910847
"2930",1989,"Middle quintile","Mozambique","dictatorship",0.160027472527473
"2931",1989,"Middle quintile","Namibia","dictatorship",0.0666666666666667
"2932",1989,"Middle quintile","Nicaragua","democracy",0.0638646288209607
"2933",1989,"Middle quintile","Niger","dictatorship",0.185490519373454
"2934",1989,"Middle quintile","Nigeria","dictatorship",0.123692587539791
